d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,minions_killed,server
4.0,12.0,Sylas,Side.blue,9.0,1443.0,2298.0,1443.0,9.0,1.888888889,8.0,14.0,31.0,30417.0,0.0,27.0,96550,10609,Many,2
14.0,4.0,Karma,Side.red,12.0,431.0,431.0,431.0,9.0,1.888888889,5.0,13.0,39.0,19946.0,0.0,49.0,39254,8243,Few,2
4.0,14.0,Pyke,Side.red,11.0,418.0,1836.0,418.0,10.0,1.9,8.0,13.0,25.0,20945.0,0.0,34.0,29814,10871,Few,2
4.0,14.0,Pyke,Side.red,15.0,567.0,6243.0,567.0,11.0,1.909090909,6.0,14.0,31.0,26809.0,0.0,159.0,37074,12423,Few,2
14.0,4.0,Galio,Side.red,17.0,2368.0,2944.0,2368.0,11.0,1.9090909090909087,4.0,14.0,46.0,31434.0,0.0,81.0,39075,10923,Few,0
3.0,4.0,Sona,Side.red,20.0,875.0,1947.0,875.0,12.0,1.9166666666666667,3.0,14.0,10.0,31071.0,0.0,88.0,29042,9093,Few,1
3.0,4.0,Sona,Side.red,20.0,875.0,1947.0,875.0,12.0,1.9166666666666667,3.0,14.0,10.0,31071.0,0.0,88.0,29042,9093,Few,1
4.0,14.0,Galio,Side.red,19.0,0.0,3205.0,0.0,12.0,1.9166666666666667,4.0,13.0,49.0,27708.0,0.0,50.0,41874,8567,Few,1
12.0,4.0,Leblanc,Side.red,10.0,1212.0,3089.0,1212.0,6.0,2.0,2.0,13.0,25.0,20781.0,1.0,21.0,79390,8327,Many,2
14.0,4.0,Thresh,Side.red,10.0,909.0,4915.0,909.0,5.0,2.0,0.0,14.0,32.0,15128.0,1.0,71.0,25601,7766,Few,0
12.0,4.0,Velkoz,Side.red,5.0,1596.0,1596.0,1596.0,3.0,2.0,1.0,14.0,11.0,8804.0,0.0,26.0,115777,8919,Many,0
4.0,14.0,Sett,Side.red,4.0,1460.0,3102.0,1460.0,4.0,2.0,4.0,13.0,17.0,22848.0,1.0,15.0,78230,8613,Many,2
14.0,4.0,Rakan,Side.blue,11.0,0.0,861.0,0.0,6.0,2.0,1.0,14.0,25.0,14980.0,0.0,122.0,20526,8414,Few,1
4.0,7.0,Kaisa,Side.blue,4.0,5179.0,10644.0,5179.0,4.0,2.0,4.0,13.0,0.0,8822.0,3.0,18.0,93731,9340,Many,0
4.0,1.0,Ezreal,Side.blue,1.0,2607.0,8134.0,2607.0,2.0,2.0,3.0,13.0,0.0,11733.0,1.0,25.0,110727,10227,Many,1
3.0,4.0,Thresh,Side.blue,16.0,0.0,300.0,0.0,9.0,2.0,2.0,13.0,30.0,20714.0,0.0,63.0,15963,8467,Few,1
4.0,14.0,Karma,Side.blue,15.0,210.0,2446.0,210.0,8.0,2.0,1.0,14.0,10.0,15510.0,0.0,74.0,17434,8328,Few,2
4.0,3.0,Janna,Side.red,12.0,783.0,1301.0,783.0,7.0,2.0,2.0,13.0,32.0,19228.0,0.0,104.0,23767,10149,Few,2
4.0,3.0,Xayah,Side.red,6.0,2830.0,2830.0,2830.0,6.0,2.0,6.0,13.0,12.0,14226.0,1.0,22.0,122393,10870,Many,0
4.0,14.0,Thresh,Side.blue,20.0,0.0,276.0,0.0,11.0,2.0,2.0,14.0,28.0,29838.0,0.0,83.0,21956,9286,Few,1
7.0,4.0,Kaisa,Side.blue,6.0,1585.0,8928.0,1585.0,5.0,2.0,4.0,14.0,0.0,15960.0,0.0,30.0,117358,10956,Many,1
14.0,4.0,Nautilus,Side.red,8.0,515.0,515.0,515.0,6.0,2.0,4.0,13.0,51.0,19224.0,1.0,77.0,26211,8286,Few,2
14.0,4.0,Thresh,Side.blue,19.0,57.0,1754.0,57.0,10.0,2.0,1.0,14.0,38.0,21333.0,0.0,69.0,20074,7924,Few,2
4.0,14.0,Vladimir,Side.red,3.0,0.0,181.0,0.0,3.0,2.0,3.0,14.0,3.0,16659.0,0.0,17.0,103969,9565,Many,2
3.0,4.0,Ezreal,Side.blue,3.0,3025.0,19144.0,3025.0,5.0,2.0,7.0,14.0,2.0,13004.0,0.0,16.0,108196,11130,Many,1
3.0,4.0,Aphelios,Side.red,6.0,3638.0,10123.0,3638.0,6.0,2.0,6.0,14.0,19.0,15782.0,1.0,20.0,154982,12811,Many,1
4.0,3.0,Galio,Side.blue,15.0,0.0,599.0,0.0,9.0,2.0,3.0,13.0,39.0,29469.0,0.0,57.0,35316,8106,Few,2
4.0,7.0,Sivir,Side.blue,2.0,1838.0,1838.0,1838.0,3.0,2.0,4.0,13.0,0.0,10343.0,0.0,12.0,118724,10414,Many,0
4.0,3.0,Aphelios,Side.red,7.0,14329.0,24311.0,14329.0,6.0,2.0,5.0,13.0,8.0,20611.0,5.0,18.0,137337,12715,Many,0
3.0,4.0,Thresh,Side.blue,16.0,0.0,300.0,0.0,9.0,2.0,2.0,13.0,30.0,20714.0,0.0,63.0,15963,8467,Few,1
12.0,4.0,Syndra,Side.blue,9.0,2091.0,2409.0,2091.0,7.0,2.0,5.0,14.0,17.0,14425.0,1.0,21.0,107183,10174,Many,1
4.0,12.0,Ziggs,Side.blue,6.0,19620.0,20639.0,19620.0,6.0,2.0,6.0,13.0,15.0,9132.0,3.0,13.0,122019,10238,Many,1
3.0,4.0,Xayah,Side.red,10.0,4945.0,20077.0,4945.0,7.0,2.0,4.0,13.0,7.0,14871.0,2.0,13.0,112820,10019,Many,2
4.0,14.0,Zoe,Side.red,1.0,1314.0,4745.0,1314.0,2.0,2.0,3.0,13.0,16.0,12257.0,0.0,8.0,126522,8670,Many,2
4.0,14.0,Graves,Side.blue,7.0,1581.0,2785.0,1581.0,5.0,2.0,3.0,14.0,9.0,17780.0,0.0,21.0,107978,9731,Many,0
4.0,7.0,Ezreal,Side.red,5.0,5490.0,18949.0,5490.0,7.0,2.0,9.0,14.0,2.0,20090.0,1.0,20.0,170724,13041,Many,1
7.0,4.0,Kaisa,Side.blue,6.0,1585.0,8928.0,1585.0,5.0,2.0,4.0,14.0,0.0,15960.0,0.0,30.0,117358,10956,Many,1
12.0,4.0,Ryze,Side.red,10.0,1807.0,4190.0,1807.0,8.0,2.0,6.0,13.0,27.0,20455.0,1.0,34.0,93922,9939,Many,1
12.0,4.0,Galio,Side.blue,12.0,1692.0,8502.0,1692.0,7.0,2.0,2.0,14.0,46.0,30188.0,1.0,23.0,117059,9868,Many,0
4.0,1.0,Varus,Side.red,1.0,3873.0,17046.0,3873.0,1.0,2.0,1.0,13.0,8.0,6535.0,2.0,12.0,133313,9747,Many,2
4.0,21.0,Lux,Side.blue,5.0,647.0,1879.0,647.0,3.0,2.0,1.0,13.0,21.0,8645.0,0.0,14.0,100843,8391,Many,0
4.0,14.0,Zed,Side.blue,2.0,0.0,437.0,0.0,4.0,2.0,6.0,14.0,2.0,10920.0,0.0,14.0,90563,9281,Many,0
12.0,4.0,Syndra,Side.blue,2.0,2298.0,4111.0,2298.0,3.0,2.0,4.0,13.0,22.0,10966.0,1.0,17.0,115596,10833,Many,1
12.0,4.0,Sylas,Side.red,7.0,0.0,0.0,0.0,6.0,2.0,5.0,14.0,17.0,30942.0,0.0,21.0,106342,9708,Many,0
4.0,14.0,Nami,Side.blue,13.0,86.0,468.0,86.0,8.0,2.0,3.0,13.0,21.0,14092.0,0.0,37.0,19146,7457,Few,0
7.0,4.0,Jhin,Side.red,10.0,2526.0,5203.0,2526.0,9.0,2.0,8.0,13.0,20.0,20976.0,0.0,18.0,113535,10970,Many,2
4.0,12.0,Viktor,Side.red,8.0,1662.0,8805.0,1662.0,4.0,2.0,0.0,14.0,15.0,13561.0,1.0,17.0,139312,8920,Many,2
4.0,3.0,Thresh,Side.blue,18.0,307.0,509.0,307.0,10.0,2.1,3.0,14.0,54.0,26409.0,0.0,66.0,19577,8441,Few,0
14.0,4.0,Rakan,Side.red,21.0,1152.0,1152.0,1152.0,10.0,2.1,0.0,13.0,24.0,21454.0,1.0,67.0,18731,8088,Few,1
4.0,7.0,Xayah,Side.red,7.0,1967.0,9007.0,1967.0,9.0,2.1111111111111107,12.0,14.0,19.0,21161.0,1.0,35.0,139838,14252,Many,0
14.0,4.0,Rakan,Side.red,18.0,99.0,1116.0,99.0,9.0,2.1111111111111107,1.0,13.0,32.0,23070.0,0.0,69.0,14172,7507,Few,0
7.0,4.0,Caitlyn,Side.blue,6.0,4985.0,8552.0,4985.0,8.0,2.125,11.0,14.0,11.0,21252.0,2.0,21.0,165144,15057,Many,2
12.0,4.0,Leblanc,Side.blue,11.0,1749.0,1749.0,1749.0,8.0,2.125,6.0,14.0,14.0,22960.0,0.0,19.0,86158,10479,Many,1
1.0,4.0,Samira,Side.red,10.0,1458.0,1912.0,1458.0,8.0,2.125,7.0,13.0,1.0,20477.0,1.0,21.0,99468,11502,Many,1
3.0,4.0,Jhin,Side.blue,12.0,287.0,1258.0,287.0,8.0,2.125,5.0,13.0,32.0,16875.0,0.0,13.0,107617,10139,Many,0
1.0,4.0,Samira,Side.red,10.0,1458.0,1912.0,1458.0,8.0,2.125,7.0,13.0,1.0,20477.0,1.0,21.0,99468,11502,Many,1
14.0,4.0,Nunu,Side.red,10.0,0.0,2761.0,0.0,7.0,2.142857142857143,5.0,13.0,39.0,17283.0,0.0,14.0,108649,9528,Many,1
14.0,4.0,Leona,Side.blue,15.0,129.0,189.0,129.0,7.0,2.142857142857143,0.0,13.0,34.0,18142.0,0.0,74.0,20409,7237,Few,0
14.0,4.0,Nami,Side.blue,15.0,818.0,907.0,818.0,7.0,2.142857142857143,0.0,14.0,14.0,15076.0,1.0,52.0,9926,7565,Few,0
4.0,12.0,Ziggs,Side.red,8.0,13827.0,13827.0,13827.0,7.0,2.142857142857143,7.0,14.0,17.0,15999.0,2.0,25.0,156928,13363,Many,0
4.0,3.0,Karthus,Side.red,6.0,0.0,7346.0,0.0,7.0,2.142857142857143,9.0,14.0,33.0,17092.0,0.0,24.0,122496,11778,Many,0
4.0,12.0,Syndra,Side.blue,7.0,1280.0,3007.0,1280.0,7.0,2.142857143,8.0,14.0,21.0,16837.0,1.0,10.0,126419,11646,Many,2
14.0,4.0,Brand,Side.red,8.0,1806.0,10224.0,1806.0,7.0,2.142857143,7.0,13.0,9.0,12995.0,0.0,71.0,69624,10209,Few,2
14.0,4.0,Leona,Side.red,14.0,2042.0,2156.0,2042.0,7.0,2.142857143,1.0,14.0,41.0,20841.0,1.0,63.0,22710,8619,Few,2
12.0,4.0,Irelia,Side.blue,6.0,2670.0,2670.0,2670.0,6.0,2.1666666666666665,7.0,13.0,8.0,20599.0,0.0,13.0,104537,9884,Many,1
12.0,4.0,Vex,Side.red,5.0,171.0,1152.0,171.0,6.0,2.1666666666666665,8.0,14.0,38.0,14817.0,0.0,21.0,123532,10737,Many,1
4.0,3.0,Sona,Side.red,12.0,2037.0,2159.0,2037.0,6.0,2.1666666666666665,1.0,14.0,27.0,16600.0,0.0,61.0,43972,9620,Few,0
4.0,7.0,Kaisa,Side.red,7.0,0.0,0.0,0.0,6.0,2.1666666666666665,6.0,13.0,0.0,15688.0,0.0,10.0,97901,10687,Many,0
7.0,4.0,Jinx,Side.red,10.0,1023.0,9807.0,1023.0,6.0,2.1666666666666665,3.0,14.0,17.0,18347.0,0.0,27.0,147281,11132,Many,0
4.0,7.0,Sona,Side.red,9.0,911.0,2611.0,911.0,6.0,2.1666666666666665,4.0,14.0,16.0,19416.0,1.0,61.0,32759,9429,Few,0
4.0,7.0,Jhin,Side.blue,5.0,852.0,1880.0,852.0,6.0,2.1666666666666665,8.0,14.0,20.0,18853.0,0.0,21.0,155423,13374,Many,1
4.0,7.0,MissFortune,Side.red,8.0,7956.0,10638.0,7956.0,6.0,2.166666667,5.0,13.0,9.0,16522.0,4.0,22.0,119476,11308,Many,2
4.0,12.0,Azir,Side.blue,8.0,3003.0,6122.0,3003.0,6.0,2.166666667,5.0,14.0,10.0,14272.0,1.0,17.0,98214,10601,Many,2
1.0,4.0,Jinx,Side.blue,8.0,3849.0,26326.0,3849.0,5.0,2.2,3.0,14.0,17.0,12139.0,2.0,18.0,173434,12178,Many,0
4.0,14.0,Lux,Side.red,10.0,437.0,4451.0,437.0,5.0,2.2,1.0,13.0,25.0,14624.0,0.0,62.0,44949,8372,Few,2
4.0,12.0,TwistedFate,Side.blue,4.0,3307.0,9609.0,3307.0,5.0,2.2,7.0,13.0,21.0,13566.0,0.0,12.0,90258,9002,Many,0
4.0,7.0,Ezreal,Side.blue,4.0,6396.0,13225.0,6396.0,5.0,2.2,7.0,13.0,4.0,18445.0,2.0,16.0,108954,10809,Many,2
3.0,4.0,Corki,Side.red,7.0,1558.0,3919.0,1558.0,5.0,2.2,4.0,14.0,7.0,18470.0,2.0,22.0,131389,11774,Many,1
4.0,7.0,Caitlyn,Side.red,3.0,1587.0,1587.0,1587.0,5.0,2.2,8.0,13.0,20.0,16637.0,0.0,19.0,102515,10520,Many,1
3.0,4.0,Blitzcrank,Side.red,18.0,0.0,49.0,0.0,9.0,2.2222222222222223,2.0,14.0,51.0,23701.0,0.0,55.0,15709,7838,Few,1
4.0,7.0,Lux,Side.blue,13.0,2112.0,2380.0,2112.0,9.0,2.2222222222222223,7.0,14.0,37.0,16495.0,1.0,25.0,87673,10390,Many,0
4.0,14.0,Lux,Side.red,16.0,821.0,1396.0,821.0,9.0,2.2222222222222223,4.0,13.0,48.0,16801.0,0.0,88.0,50178,10428,Few,1
4.0,14.0,Nautilus,Side.blue,17.0,262.0,262.0,262.0,9.0,2.2222222222222223,3.0,13.0,83.0,31168.0,0.0,92.0,27260,9948,Few,0
12.0,4.0,Seraphine,Side.red,6.0,1169.0,1281.0,1169.0,4.0,2.25,3.0,14.0,7.0,13013.0,0.0,22.0,141940,10196,Many,1
4.0,7.0,Jinx,Side.blue,5.0,9440.0,10746.0,9440.0,4.0,2.25,4.0,14.0,24.0,15406.0,3.0,27.0,176241,12274,Many,0
12.0,4.0,XinZhao,Side.red,8.0,4521.0,4521.0,4521.0,4.0,2.25,1.0,14.0,14.0,27738.0,1.0,14.0,75868,8362,Many,2
12.0,4.0,Vex,Side.blue,4.0,745.0,4229.0,745.0,4.0,2.25,5.0,14.0,23.0,12719.0,1.0,14.0,100237,8951,Many,1
14.0,4.0,Nautilus,Side.red,7.0,807.0,1439.0,807.0,4.0,2.25,2.0,13.0,28.0,13137.0,1.0,49.0,27794,7700,Few,0
12.0,4.0,Singed,Side.red,7.0,3380.0,7179.0,3380.0,4.0,2.25,2.0,14.0,20.0,18150.0,1.0,21.0,93585,9004,Many,2
4.0,12.0,Tristana,Side.red,2.0,6959.0,11751.0,6959.0,4.0,2.25,7.0,14.0,5.0,14823.0,2.0,21.0,144213,12477,Many,0
4.0,3.0,Kaisa,Side.red,8.0,4412.0,12256.0,4412.0,8.0,2.25,10.0,14.0,6.0,17144.0,0.0,15.0,127370,12335,Many,2
7.0,4.0,Jinx,Side.red,5.0,5865.0,18884.0,5865.0,4.0,2.25,4.0,13.0,8.0,12372.0,1.0,27.0,128412,9938,Many,2
4.0,14.0,Qiyana,Side.red,2.0,209.0,6537.0,209.0,4.0,2.25,7.0,14.0,8.0,14118.0,0.0,15.0,107042,9166,Many,1
7.0,4.0,Jhin,Side.red,13.0,3274.0,6195.0,3274.0,8.0,2.25,5.0,13.0,26.0,21206.0,1.0,35.0,126520,11479,Many,0
4.0,3.0,Jhin,Side.blue,4.0,2167.0,2167.0,2167.0,4.0,2.25,5.0,14.0,23.0,11463.0,1.0,16.0,126937,11886,Many,1
4.0,14.0,Zoe,Side.red,8.0,3906.0,3906.0,3906.0,7.0,2.2857142857142856,8.0,13.0,21.0,14622.0,2.0,24.0,84930,10346,Many,1
14.0,4.0,Ahri,Side.red,10.0,3209.0,4618.0,3209.0,7.0,2.2857142857142856,6.0,13.0,27.0,19867.0,2.0,14.0,91208,11242,Many,0
7.0,4.0,Aphelios,Side.red,5.0,6142.0,12362.0,6142.0,7.0,2.2857142857142856,11.0,13.0,21.0,18083.0,2.0,22.0,119485,13792,Many,1
7.0,4.0,Jinx,Side.red,9.0,2938.0,9146.0,2938.0,7.0,2.2857142857142856,7.0,13.0,18.0,17723.0,0.0,13.0,145169,10887,Many,0
3.0,4.0,Yasuo,Side.blue,8.0,10249.0,10476.0,10249.0,7.0,2.2857142857142856,8.0,14.0,29.0,17970.0,3.0,11.0,153488,13870,Many,1
7.0,4.0,Jinx,Side.red,9.0,2938.0,9146.0,2938.0,7.0,2.2857142857142856,7.0,13.0,18.0,17723.0,0.0,13.0,145169,10887,Many,0
4.0,14.0,Galio,Side.red,13.0,1339.0,1701.0,1339.0,7.0,2.2857142857142856,3.0,14.0,35.0,24136.0,0.0,116.0,43868,9932,Few,1
14.0,4.0,Alistar,Side.blue,27.0,30.0,366.0,30.0,13.0,2.3076923076923075,3.0,14.0,121.0,49302.0,1.0,125.0,23981,11463,Few,1
4.0,14.0,Thresh,Side.blue,12.0,252.0,582.0,252.0,6.0,2.333333333,2.0,13.0,44.0,19730.0,0.0,52.0,24026,7705,Few,2
14.0,4.0,Rakan,Side.red,14.0,56.0,315.0,56.0,6.0,2.333333333,0.0,13.0,26.0,17536.0,0.0,82.0,14911,7797,Few,2
3.0,4.0,Tristana,Side.red,3.0,6853.0,11314.0,6853.0,3.0,2.333333333,4.0,14.0,4.0,8883.0,2.0,18.0,157315,12470,Many,2
4.0,7.0,Jhin,Side.red,4.0,2687.0,7264.0,2687.0,3.0,2.333333333,3.0,13.0,8.0,11092.0,1.0,11.0,93962,9252,Many,2
12.0,4.0,Karma,Side.blue,5.0,3574.0,7147.0,3574.0,3.0,2.333333333,2.0,14.0,16.0,11869.0,2.0,19.0,97059,8538,Many,2
4.0,12.0,Kassadin,Side.blue,6.0,1086.0,3902.0,1086.0,6.0,2.333333333,8.0,14.0,17.0,28908.0,0.0,19.0,113374,10885,Many,2
4.0,14.0,Lulu,Side.blue,19.0,461.0,1065.0,461.0,9.0,2.333333333,2.0,13.0,43.0,15842.0,0.0,77.0,19027,8909,Few,2
4.0,12.0,Syndra,Side.blue,5.0,3141.0,3141.0,3141.0,3.0,2.333333333,2.0,13.0,36.0,10090.0,0.0,13.0,102069,8437,Many,2
4.0,14.0,Zilean,Side.red,18.0,1346.0,2397.0,1346.0,9.0,2.333333333,3.0,14.0,28.0,26922.0,0.0,85.0,34309,9606,Few,2
1.0,4.0,Kaisa,Side.red,4.0,0.0,873.0,0.0,3.0,2.333333333333333,3.0,14.0,0.0,14905.0,0.0,23.0,101752,9602,Many,0
7.0,4.0,Aphelios,Side.red,10.0,11081.0,12429.0,11081.0,6.0,2.333333333333333,4.0,14.0,16.0,19606.0,3.0,31.0,192942,13176,Many,1
3.0,4.0,Jhin,Side.blue,5.0,1038.0,2191.0,1038.0,6.0,2.333333333333333,9.0,13.0,23.0,16725.0,0.0,26.0,120767,11751,Many,1
12.0,4.0,Vex,Side.blue,5.0,2250.0,5125.0,2250.0,3.0,2.333333333333333,2.0,14.0,25.0,15081.0,1.0,17.0,100262,8888,Many,0
4.0,14.0,Nautilus,Side.blue,14.0,1405.0,2591.0,1405.0,6.0,2.333333333333333,0.0,13.0,51.0,18399.0,0.0,76.0,28713,7549,Few,0
4.0,7.0,Sona,Side.blue,20.0,1041.0,1041.0,1041.0,11.0,2.363636363636364,6.0,13.0,20.0,23972.0,0.0,44.0,23245,10065,Few,0
3.0,4.0,Xerath,Side.red,17.0,0.0,272.0,0.0,8.0,2.375,2.0,13.0,32.0,15120.0,0.0,80.0,62255,10208,Few,1
4.0,14.0,Nami,Side.red,17.0,127.0,1875.0,127.0,8.0,2.375,2.0,13.0,19.0,15959.0,0.0,70.0,14715,7227,Few,2
3.0,4.0,Xerath,Side.red,17.0,0.0,272.0,0.0,8.0,2.375,2.0,13.0,32.0,15120.0,0.0,80.0,62255,10208,Few,1
4.0,12.0,Syndra,Side.blue,10.0,1229.0,3497.0,1229.0,5.0,2.4,2.0,14.0,26.0,15526.0,1.0,28.0,116505,9699,Many,2
14.0,4.0,Rakan,Side.red,11.0,1437.0,2759.0,1437.0,5.0,2.4,1.0,13.0,19.0,13332.0,2.0,89.0,19543,7800,Few,0
4.0,7.0,Jhin,Side.blue,6.0,3667.0,4430.0,3667.0,5.0,2.4,6.0,13.0,18.0,15393.0,0.0,21.0,140053,12033,Many,1
4.0,7.0,Lucian,Side.red,5.0,1862.0,2333.0,1862.0,5.0,2.4,7.0,13.0,1.0,13414.0,0.0,21.0,103137,10637,Many,0
4.0,12.0,Ziggs,Side.red,6.0,7308.0,7308.0,7308.0,5.0,2.4,6.0,13.0,26.0,13212.0,1.0,25.0,147271,12019,Many,1
4.0,14.0,Yasuo,Side.blue,5.0,8865.0,8865.0,8865.0,5.0,2.4,7.0,14.0,9.0,16708.0,3.0,22.0,151417,11814,Many,2
3.0,14.0,Yuumi,Side.blue,26.0,310.0,551.0,310.0,12.0,2.4166666666666665,3.0,14.0,25.0,19448.0,0.0,65.0,21077,8874,Few,1
3.0,4.0,Nami,Side.red,16.0,1936.0,2335.0,1936.0,7.0,2.4285714285714284,1.0,13.0,33.0,15455.0,0.0,72.0,17635,7882,Few,1
4.0,14.0,Alistar,Side.red,14.0,274.0,2139.0,274.0,7.0,2.4285714285714284,3.0,13.0,48.0,23240.0,0.0,106.0,24929,8820,Few,0
6.0,4.0,Jinx,Side.red,11.0,5610.0,14868.0,5610.0,7.0,2.4285714285714284,6.0,14.0,17.0,15939.0,2.0,36.0,159550,11611,Many,0
1.0,4.0,Samira,Side.blue,8.0,4180.0,7393.0,4180.0,7.0,2.4285714285714284,9.0,13.0,5.0,19990.0,3.0,31.0,115739,11951,Many,1
4.0,7.0,Cassiopeia,Side.red,5.0,4528.0,15162.0,4528.0,7.0,2.4285714285714284,12.0,13.0,16.0,18661.0,1.0,20.0,102329,11610,Many,1
14.0,4.0,Leona,Side.blue,17.0,245.0,1104.0,245.0,7.0,2.4285714285714284,0.0,14.0,39.0,24712.0,0.0,81.0,25440,8373,Few,1
4.0,14.0,Morgana,Side.red,16.0,2493.0,3345.0,2493.0,7.0,2.4285714285714284,1.0,13.0,47.0,19960.0,1.0,77.0,27999,9352,Few,0
4.0,3.0,Braum,Side.red,17.0,0.0,403.0,0.0,7.0,2.4285714285714284,0.0,13.0,26.0,19470.0,0.0,88.0,20046,7323,Few,0
14.0,4.0,Zilean,Side.blue,15.0,1301.0,2849.0,1301.0,7.0,2.4285714285714284,2.0,14.0,18.0,15502.0,0.0,69.0,27015,8624,Few,0
4.0,1.0,Jhin,Side.red,9.0,1528.0,7444.0,1528.0,7.0,2.4285714285714284,8.0,13.0,13.0,15240.0,0.0,19.0,106268,11148,Many,0
4.0,14.0,Nami,Side.blue,15.0,847.0,971.0,847.0,7.0,2.428571429,2.0,13.0,23.0,13715.0,0.0,79.0,28087,7722,Few,2
4.0,1.0,Lucian,Side.red,14.0,3295.0,7423.0,3295.0,9.0,2.444444444,8.0,14.0,1.0,21702.0,0.0,13.0,96372,12158,Many,2
3.0,4.0,Lulu,Side.blue,19.0,692.0,5748.0,692.0,9.0,2.4444444444444446,3.0,14.0,68.0,20350.0,0.0,122.0,23243,9861,Few,0
4.0,12.0,Kassadin,Side.blue,8.0,578.0,808.0,578.0,6.0,2.5,7.0,13.0,10.0,15572.0,1.0,9.0,83386,10563,Many,2
12.0,4.0,Galio,Side.blue,1.0,626.0,1108.0,626.0,4.0,2.5,9.0,14.0,33.0,14581.0,0.0,20.0,96576,10672,Many,1
4.0,14.0,Leona,Side.red,13.0,73.0,420.0,73.0,6.0,2.5,2.0,13.0,75.0,20086.0,0.0,42.0,28436,8091,Few,2
12.0,4.0,Leblanc,Side.blue,4.0,2729.0,2729.0,2729.0,6.0,2.5,11.0,14.0,20.0,24288.0,0.0,17.0,112164,11841,Many,0
4.0,14.0,Vex,Side.blue,11.0,445.0,1615.0,445.0,6.0,2.5,4.0,14.0,34.0,22237.0,0.0,94.0,86224,10196,Few,1
12.0,4.0,Syndra,Side.red,5.0,1442.0,4674.0,1442.0,4.0,2.5,5.0,13.0,22.0,10267.0,0.0,22.0,95150,8868,Many,1
14.0,4.0,Karma,Side.red,18.0,160.0,711.0,160.0,10.0,2.5,7.0,14.0,37.0,19741.0,0.0,72.0,38815,10940,Few,1
14.0,4.0,Gragas,Side.blue,10.0,985.0,1826.0,985.0,8.0,2.5,10.0,13.0,43.0,26422.0,0.0,60.0,73336,11561,Few,0
4.0,14.0,Zed,Side.red,2.0,3086.0,3086.0,3086.0,6.0,2.5,13.0,14.0,4.0,16255.0,1.0,27.0,99730,10953,Many,2
12.0,4.0,Leblanc,Side.blue,4.0,2729.0,2729.0,2729.0,6.0,2.5,11.0,14.0,20.0,24288.0,0.0,17.0,112164,11841,Many,0
3.0,4.0,Neeko,Side.red,2.0,8313.0,10996.0,8313.0,2.0,2.5,3.0,13.0,14.0,9733.0,2.0,14.0,97074,10614,Many,0
14.0,4.0,Thresh,Side.red,15.0,821.0,1493.0,821.0,6.0,2.5,0.0,13.0,26.0,19285.0,1.0,54.0,20758,7801,Few,1
4.0,12.0,Leblanc,Side.red,7.0,917.0,2950.0,917.0,4.0,2.5,3.0,13.0,9.0,13241.0,1.0,24.0,74338,8356,Many,1
7.0,4.0,Xayah,Side.red,3.0,5985.0,11868.0,5985.0,4.0,2.5,7.0,14.0,6.0,13627.0,2.0,28.0,131466,12600,Many,0
4.0,3.0,Rakan,Side.blue,24.0,192.0,1951.0,192.0,10.0,2.5,1.0,13.0,47.0,24964.0,0.0,69.0,24096,8962,Few,1
7.0,4.0,Soraka,Side.blue,10.0,683.0,985.0,683.0,4.0,2.5,0.0,13.0,27.0,12479.0,0.0,48.0,17839,6408,Few,0
12.0,4.0,Yone,Side.red,0.0,698.0,698.0,698.0,2.0,2.5,5.0,14.0,12.0,10768.0,0.0,14.0,123892,9790,Many,1
4.0,7.0,Aphelios,Side.red,6.0,10487.0,13050.0,10487.0,4.0,2.5,4.0,13.0,18.0,11010.0,2.0,18.0,129925,11067,Many,2
4.0,1.0,Kaisa,Side.red,7.0,2303.0,2607.0,2303.0,6.0,2.5,8.0,13.0,3.0,15490.0,2.0,20.0,96050,11076,Many,1
12.0,4.0,Leblanc,Side.blue,4.0,2729.0,2729.0,2729.0,6.0,2.5,11.0,14.0,20.0,24288.0,0.0,17.0,112164,11841,Many,0
4.0,3.0,Soraka,Side.blue,19.0,904.0,3960.0,904.0,8.0,2.5,1.0,13.0,39.0,16708.0,0.0,50.0,21755,7780,Few,2
4.0,14.0,Rakan,Side.blue,15.0,814.0,888.0,814.0,6.0,2.5,0.0,13.0,20.0,27298.0,0.0,52.0,18971,7999,Few,1
4.0,14.0,Rakan,Side.red,23.0,750.0,1292.0,750.0,9.0,2.555555555555556,0.0,13.0,27.0,23224.0,0.0,103.0,20416,8005,Few,1
3.0,4.0,KogMaw,Side.red,15.0,3981.0,12171.0,3981.0,9.0,2.555555555555556,8.0,14.0,8.0,16194.0,2.0,28.0,111604,13048,Many,0
4.0,14.0,Lulu,Side.red,16.0,1226.0,3708.0,1226.0,9.0,2.555555555555556,7.0,13.0,38.0,21293.0,0.0,76.0,25060,11297,Few,0
3.0,14.0,Yuumi,Side.red,14.0,830.0,938.0,830.0,7.0,2.571428571,4.0,14.0,22.0,14898.0,0.0,81.0,14990,9786,Few,2
4.0,12.0,Galio,Side.blue,13.0,2622.0,3863.0,2622.0,7.0,2.571428571,5.0,14.0,33.0,24194.0,1.0,29.0,96682,10010,Many,2
12.0,4.0,Karma,Side.red,16.0,2859.0,8951.0,2859.0,7.0,2.571428571428572,2.0,14.0,26.0,20146.0,1.0,27.0,82992,9150,Many,0
