d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed,server
12.0,4.0,Renekton,Side.blue,2.0,1939.0,2443.0,1939.0,6.0,0.333333333,0.0,13.0,10.0,20309.0,1.0,12.0,107780,8158,TopLane_Jungle,Many,2
4.0,12.0,Kassadin,Side.red,0.0,950.0,4261.0,950.0,3.0,0.333333333,1.0,14.0,14.0,23152.0,0.0,20.0,120721,8271,Other,Many,2
7.0,3.0,Yuumi,Side.red,2.0,0.0,0.0,0.0,6.0,0.333333333,0.0,9.0,15.0,8480.0,0.0,22.0,10689,4230,Other,Few,2
4.0,12.0,Leblanc,Side.blue,0.0,0.0,0.0,0.0,3.0,0.333333333,1.0,9.0,2.0,8557.0,0.0,6.0,30380,4288,Other,Few,2
4.0,11.0,Trundle,Side.red,1.0,2338.0,3116.0,2338.0,6.0,0.333333333,1.0,11.0,7.0,23251.0,0.0,23.0,90535,6710,TopLane_Jungle,Few,2
4.0,12.0,Irelia,Side.red,1.0,2998.0,5692.0,2998.0,6.0,0.333333333,1.0,15.0,6.0,22124.0,1.0,18.0,172362,11084,TopLane_Jungle,Many,2
4.0,14.0,Leblanc,Side.red,1.0,0.0,0.0,0.0,9.0,0.333333333,2.0,12.0,3.0,16407.0,0.0,17.0,54144,6624,Other,Many,2
4.0,12.0,Urgot,Side.red,1.0,8529.0,8737.0,8529.0,6.0,0.333333333,1.0,12.0,6.0,15288.0,3.0,11.0,85770,9071,TopLane_Jungle,Many,2
4.0,11.0,Nidalee,Side.red,1.0,0.0,1739.0,0.0,3.0,0.333333333,0.0,9.0,4.0,9492.0,0.0,23.0,51473,4507,TopLane_Jungle,Few,2
1.0,4.0,Jhin,Side.red,1.0,0.0,0.0,0.0,6.0,0.333333333,1.0,11.0,10.0,13404.0,0.0,11.0,77563,6673,Other,Many,2
12.0,4.0,Sion,Side.blue,5.0,1976.0,7141.0,1976.0,15.0,0.333333333,0.0,13.0,41.0,36300.0,1.0,18.0,124758,9221,TopLane_Jungle,Many,2
11.0,14.0,Shaco,Side.red,0.0,0.0,4143.0,0.0,9.0,0.333333333,3.0,10.0,8.0,17554.0,0.0,6.0,57596,5108,TopLane_Jungle,Few,2
4.0,12.0,Poppy,Side.red,0.0,2251.0,2251.0,2251.0,3.0,0.3333333333333333,1.0,11.0,5.0,8711.0,1.0,7.0,60892,5793,TopLane_Jungle,Many,0
7.0,4.0,Caitlyn,Side.red,1.0,147.0,405.0,147.0,3.0,0.3333333333333333,0.0,11.0,10.0,10265.0,0.0,19.0,95882,7516,Other,Many,1
4.0,12.0,Xerath,Side.red,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,2.0,9.0,13.0,6115.0,0.0,8.0,41120,4991,Other,Few,1
12.0,4.0,Zoe,Side.blue,1.0,1086.0,1279.0,1086.0,6.0,0.3333333333333333,1.0,12.0,17.0,15065.0,0.0,21.0,89637,7516,Other,Many,1
12.0,4.0,Lissandra,Side.red,1.0,27.0,27.0,27.0,3.0,0.3333333333333333,0.0,9.0,6.0,4556.0,0.0,6.0,32697,3843,Other,Few,1
6.0,4.0,Darius,Side.red,0.0,2143.0,2857.0,2143.0,3.0,0.3333333333333333,1.0,11.0,9.0,11517.0,0.0,8.0,64731,5935,TopLane_Jungle,Many,0
12.0,4.0,Camille,Side.blue,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,2.0,9.0,10.0,11289.0,0.0,6.0,27978,4250,TopLane_Jungle,Few,0
12.0,4.0,Yone,Side.red,2.0,290.0,1070.0,290.0,6.0,0.3333333333333333,0.0,13.0,10.0,11969.0,0.0,10.0,100662,7165,TopLane_Jungle,Many,1
4.0,12.0,Veigar,Side.red,1.0,0.0,0.0,0.0,6.0,0.3333333333333333,1.0,10.0,8.0,9235.0,0.0,8.0,39542,4910,Other,Few,0
12.0,14.0,Fiora,Side.red,0.0,7162.0,8282.0,7162.0,6.0,0.3333333333333333,2.0,13.0,11.0,20509.0,3.0,9.0,90381,8439,TopLane_Jungle,Many,0
12.0,4.0,Yone,Side.red,1.0,2898.0,2898.0,2898.0,6.0,0.3333333333333333,1.0,10.0,9.0,10298.0,0.0,6.0,69578,5816,TopLane_Jungle,Many,1
4.0,12.0,Graves,Side.blue,0.0,960.0,3674.0,960.0,3.0,0.3333333333333333,1.0,11.0,8.0,10491.0,0.0,14.0,82647,5738,TopLane_Jungle,Many,1
4.0,7.0,Aphelios,Side.red,0.0,1667.0,1667.0,1667.0,3.0,0.3333333333333333,1.0,12.0,5.0,9367.0,0.0,16.0,95184,8190,Other,Many,0
4.0,12.0,Fiora,Side.blue,0.0,1642.0,1642.0,1642.0,3.0,0.3333333333333333,1.0,12.0,4.0,16356.0,0.0,15.0,63837,7384,TopLane_Jungle,Many,0
4.0,7.0,Jhin,Side.red,0.0,189.0,189.0,189.0,3.0,0.3333333333333333,1.0,11.0,10.0,12142.0,0.0,13.0,82581,6881,Other,Many,0
14.0,4.0,Zoe,Side.red,1.0,820.0,820.0,820.0,6.0,0.3333333333333333,1.0,10.0,14.0,11711.0,0.0,6.0,46686,5371,Other,Many,1
12.0,4.0,Yone,Side.red,1.0,2898.0,2898.0,2898.0,6.0,0.3333333333333333,1.0,10.0,9.0,10298.0,0.0,6.0,69578,5816,TopLane_Jungle,Many,1
4.0,1.0,Aphelios,Side.blue,1.0,0.0,0.0,0.0,6.0,0.3333333333333333,1.0,9.0,8.0,8054.0,0.0,16.0,41489,5341,Other,Few,1
4.0,12.0,Fiora,Side.red,1.0,0.0,1151.0,0.0,3.0,0.3333333333333333,0.0,13.0,1.0,15167.0,0.0,18.0,75157,6779,TopLane_Jungle,Many,0
12.0,4.0,Yone,Side.blue,1.0,1280.0,2629.0,1280.0,6.0,0.3333333333333333,1.0,12.0,10.0,11261.0,0.0,14.0,82900,6629,TopLane_Jungle,Many,0
12.0,4.0,TahmKench,Side.red,1.0,0.0,1885.0,0.0,6.0,0.3333333333333333,1.0,11.0,19.0,15046.0,0.0,13.0,46971,5912,TopLane_Jungle,Many,0
12.0,4.0,TwistedFate,Side.red,0.0,440.0,440.0,440.0,3.0,0.3333333333333333,1.0,10.0,12.0,8767.0,0.0,15.0,64091,6012,Other,Many,1
12.0,4.0,Renekton,Side.red,1.0,1288.0,2711.0,1288.0,3.0,0.3333333333333333,0.0,11.0,3.0,14509.0,0.0,11.0,77659,5816,TopLane_Jungle,Many,1
4.0,11.0,Graves,Side.blue,1.0,0.0,6408.0,0.0,3.0,0.3333333333333333,0.0,9.0,12.0,8628.0,0.0,9.0,67568,4950,TopLane_Jungle,Few,1
4.0,6.0,Tryndamere,Side.blue,1.0,0.0,0.0,0.0,9.0,0.3333333333333333,2.0,11.0,4.0,27280.0,0.0,10.0,75069,6274,Other,Many,0
4.0,6.0,Tryndamere,Side.red,0.0,2613.0,4961.0,2613.0,12.0,0.3333333333333333,4.0,14.0,8.0,29005.0,1.0,14.0,134660,11207,TopLane_Jungle,Many,0
4.0,12.0,Irelia,Side.red,3.0,0.0,0.0,0.0,9.0,0.3333333333333333,0.0,12.0,10.0,21825.0,0.0,11.0,74304,6703,Other,Many,1
7.0,4.0,MissFortune,Side.red,0.0,152.0,152.0,152.0,6.0,0.3333333333333333,2.0,10.0,5.0,9407.0,0.0,12.0,58829,6376,Other,Many,0
3.0,14.0,Yuumi,Side.blue,1.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,8.0,7.0,4053.0,0.0,10.0,5071,3075,Other,Few,0
4.0,12.0,Corki,Side.blue,2.0,842.0,1020.0,842.0,9.0,0.3333333333333333,1.0,12.0,1.0,15350.0,0.0,18.0,80118,7329,Other,Many,1
4.0,1.0,Jhin,Side.red,0.0,453.0,616.0,453.0,3.0,0.3333333333333333,1.0,11.0,16.0,11505.0,0.0,22.0,85736,7275,Other,Many,1
12.0,4.0,Pantheon,Side.red,1.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,11.0,13.0,11807.0,0.0,12.0,74593,5771,TopLane_Jungle,Many,1
4.0,12.0,Akali,Side.red,1.0,1771.0,1771.0,1771.0,6.0,0.3333333333333333,1.0,13.0,1.0,20204.0,1.0,13.0,78289,7418,TopLane_Jungle,Many,1
12.0,4.0,Viktor,Side.red,2.0,190.0,2186.0,190.0,9.0,0.3333333333333333,1.0,10.0,9.0,12904.0,0.0,11.0,55054,6196,Other,Many,0
4.0,3.0,Kaisa,Side.blue,1.0,0.0,3651.0,0.0,9.0,0.3333333333333333,2.0,13.0,3.0,20662.0,0.0,18.0,100535,9154,Other,Many,0
4.0,14.0,Syndra,Side.red,2.0,575.0,575.0,575.0,6.0,0.3333333333333333,0.0,8.0,8.0,8550.0,0.0,8.0,48747,4412,Other,Few,0
4.0,12.0,Yasuo,Side.blue,1.0,287.0,287.0,287.0,6.0,0.3333333333333333,1.0,10.0,10.0,10494.0,0.0,5.0,51697,4979,TopLane_Jungle,Many,1
4.0,12.0,Irelia,Side.blue,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,2.0,10.0,6.0,12948.0,0.0,9.0,46880,5081,TopLane_Jungle,Many,0
14.0,4.0,Alistar,Side.blue,4.0,0.0,104.0,0.0,11.0,0.3636363636363637,0.0,9.0,33.0,19570.0,0.0,55.0,14716,5121,Other,Few,1
4.0,12.0,Fiora,Side.red,4.0,1742.0,1893.0,1742.0,11.0,0.363636364,0.0,13.0,9.0,29576.0,0.0,14.0,85328,8182,TopLane_Jungle,Many,2
12.0,4.0,Sylas,Side.blue,3.0,1870.0,1870.0,1870.0,11.0,0.363636364,1.0,12.0,13.0,25314.0,1.0,14.0,86896,7408,Other,Many,2
7.0,4.0,Ezreal,Side.red,1.0,0.0,165.0,0.0,8.0,0.375,2.0,11.0,0.0,19437.0,0.0,17.0,64294,7457,Other,Many,1
4.0,14.0,Lux,Side.blue,2.0,525.0,525.0,525.0,8.0,0.375,1.0,7.0,31.0,9487.0,0.0,23.0,12629,4330,Other,Few,1
12.0,4.0,Yone,Side.blue,2.0,0.0,1343.0,0.0,8.0,0.375,1.0,14.0,7.0,19094.0,0.0,9.0,117844,8100,Other,Many,1
4.0,12.0,Darius,Side.red,0.0,0.0,247.0,0.0,8.0,0.375,3.0,13.0,17.0,23932.0,0.0,22.0,89428,8313,TopLane_Jungle,Many,0
4.0,12.0,Teemo,Side.red,2.0,3189.0,4386.0,3189.0,8.0,0.375,1.0,12.0,25.0,20144.0,0.0,21.0,88249,7664,TopLane_Jungle,Many,2
4.0,7.0,Aphelios,Side.blue,3.0,959.0,2829.0,959.0,8.0,0.375,0.0,12.0,10.0,15238.0,0.0,11.0,88936,8006,Other,Many,0
4.0,12.0,Poppy,Side.red,0.0,3583.0,3881.0,3583.0,8.0,0.375,3.0,14.0,23.0,29694.0,1.0,19.0,105261,9395,TopLane_Jungle,Many,0
4.0,12.0,Yone,Side.red,1.0,763.0,910.0,763.0,8.0,0.375,2.0,10.0,7.0,12909.0,0.0,8.0,56692,6049,Other,Many,0
4.0,6.0,Ryze,Side.red,1.0,2535.0,5449.0,2535.0,8.0,0.375,2.0,12.0,22.0,19301.0,1.0,13.0,91788,8331,Other,Many,1
4.0,14.0,Nidalee,Side.red,1.0,0.0,2508.0,0.0,10.0,0.4,3.0,11.0,0.0,21815.0,0.0,22.0,66305,6799,Other,Many,2
11.0,4.0,Nidalee,Side.red,1.0,0.0,5985.0,0.0,5.0,0.4,1.0,10.0,1.0,17834.0,0.0,17.0,71193,5492,TopLane_Jungle,Few,0
12.0,4.0,Gnar,Side.red,2.0,2579.0,5827.0,2579.0,5.0,0.4,0.0,12.0,10.0,15434.0,1.0,11.0,83052,7004,TopLane_Jungle,Many,0
12.0,4.0,Fiora,Side.blue,1.0,1576.0,1576.0,1576.0,5.0,0.4,1.0,10.0,4.0,11470.0,0.0,7.0,37689,5669,TopLane_Jungle,Many,2
4.0,3.0,Lulu,Side.red,2.0,483.0,483.0,483.0,5.0,0.4,0.0,7.0,15.0,7564.0,0.0,17.0,6708,3753,Other,Few,0
14.0,4.0,Nautilus,Side.red,2.0,0.0,0.0,0.0,5.0,0.4,0.0,7.0,23.0,7656.0,0.0,24.0,11318,3265,Other,Few,0
12.0,4.0,Ryze,Side.blue,1.0,771.0,771.0,771.0,5.0,0.4,1.0,11.0,20.0,14500.0,1.0,13.0,81663,6775,Other,Many,1
4.0,12.0,Yasuo,Side.blue,1.0,352.0,13786.0,352.0,10.0,0.4,3.0,14.0,10.0,17670.0,0.0,15.0,167048,9789,TopLane_Jungle,Many,0
12.0,4.0,Jayce,Side.blue,2.0,3525.0,4791.0,3525.0,10.0,0.4,2.0,13.0,8.0,20122.0,1.0,12.0,120612,8869,TopLane_Jungle,Many,0
6.0,11.0,Olaf,Side.blue,0.0,510.0,10118.0,510.0,5.0,0.4,2.0,9.0,3.0,15895.0,1.0,14.0,66093,5646,TopLane_Jungle,Few,2
4.0,14.0,Braum,Side.blue,2.0,0.0,0.0,0.0,5.0,0.4,0.0,7.0,14.0,9849.0,0.0,20.0,9175,3218,Other,Few,2
12.0,4.0,Ziggs,Side.blue,3.0,5581.0,7478.0,5581.0,15.0,0.4,3.0,16.0,15.0,27620.0,1.0,24.0,208626,13593,Other,Many,1
12.0,4.0,Jayce,Side.blue,1.0,4386.0,4386.0,4386.0,5.0,0.4,1.0,11.0,5.0,10836.0,1.0,7.0,75561,6621,TopLane_Jungle,Many,1
11.0,4.0,XinZhao,Side.blue,2.0,0.0,8888.0,0.0,5.0,0.4,0.0,9.0,8.0,16164.0,0.0,9.0,66069,4854,TopLane_Jungle,Few,2
4.0,14.0,Nami,Side.red,2.0,636.0,2372.0,636.0,5.0,0.4,0.0,8.0,6.0,8030.0,0.0,19.0,8142,3936,Other,Few,2
12.0,4.0,Renekton,Side.blue,1.0,0.0,0.0,0.0,5.0,0.4,1.0,10.0,10.0,17646.0,0.0,3.0,60086,5041,TopLane_Jungle,Many,2
4.0,1.0,Tristana,Side.blue,0.0,3969.0,3969.0,3969.0,5.0,0.4,2.0,12.0,2.0,9500.0,1.0,20.0,91960,8396,Other,Many,2
11.0,4.0,Khazix,Side.blue,2.0,0.0,3794.0,0.0,5.0,0.4,0.0,11.0,2.0,17173.0,0.0,10.0,91820,6298,TopLane_Jungle,Few,0
12.0,4.0,Jax,Side.red,0.0,818.0,1648.0,818.0,5.0,0.4,2.0,12.0,10.0,15517.0,0.0,7.0,77429,7229,TopLane_Jungle,Many,2
4.0,12.0,Renekton,Side.blue,2.0,299.0,299.0,299.0,5.0,0.4,0.0,11.0,24.0,22643.0,0.0,11.0,77662,5983,TopLane_Jungle,Many,2
4.0,3.0,Lucian,Side.blue,0.0,0.0,302.0,0.0,5.0,0.4,2.0,8.0,2.0,6566.0,0.0,12.0,40330,5295,Other,Many,2
7.0,4.0,Caitlyn,Side.red,3.0,5154.0,5154.0,5154.0,10.0,0.4,1.0,10.0,13.0,16418.0,1.0,7.0,87008,7547,Other,Many,2
14.0,12.0,Nocturne,Side.red,1.0,0.0,0.0,0.0,5.0,0.4,1.0,9.0,63.0,10767.0,0.0,9.0,33612,4636,Other,Few,1
4.0,11.0,LeeSin,Side.blue,2.0,0.0,9717.0,0.0,5.0,0.4,0.0,11.0,8.0,21971.0,0.0,19.0,98009,6249,TopLane_Jungle,Few,2
3.0,4.0,MissFortune,Side.red,2.0,2233.0,5907.0,2233.0,10.0,0.4,2.0,12.0,3.0,14929.0,1.0,31.0,95402,8401,Other,Many,1
4.0,12.0,Corki,Side.blue,2.0,143.0,143.0,143.0,5.0,0.4,0.0,10.0,1.0,10251.0,0.0,8.0,50896,5224,Other,Many,1
12.0,4.0,Nasus,Side.blue,1.0,0.0,0.0,0.0,5.0,0.4,1.0,12.0,8.0,17922.0,0.0,10.0,55014,6479,TopLane_Jungle,Many,0
12.0,4.0,Sion,Side.red,2.0,5856.0,7262.0,5856.0,10.0,0.4,2.0,18.0,25.0,78861.0,3.0,28.0,276311,16500,TopLane_Jungle,Many,2
3.0,4.0,Swain,Side.blue,1.0,168.0,168.0,168.0,5.0,0.4,1.0,10.0,26.0,18594.0,0.0,10.0,58599,6419,Other,Many,0
4.0,11.0,Viego,Side.red,3.0,0.0,15288.0,0.0,10.0,0.4,1.0,15.0,13.0,42416.0,0.0,26.0,177960,10514,TopLane_Jungle,Few,0
4.0,12.0,Yone,Side.blue,2.0,687.0,3658.0,687.0,5.0,0.4,0.0,13.0,6.0,13258.0,0.0,17.0,95358,7505,Other,Many,2
4.0,14.0,Nidalee,Side.red,1.0,0.0,2508.0,0.0,10.0,0.4,3.0,11.0,0.0,21815.0,0.0,22.0,66305,6799,Other,Many,2
4.0,12.0,Camille,Side.blue,1.0,665.0,665.0,665.0,5.0,0.4,1.0,12.0,17.0,21378.0,0.0,10.0,70188,6629,TopLane_Jungle,Many,0
11.0,4.0,Graves,Side.blue,1.0,0.0,9827.0,0.0,5.0,0.4,1.0,8.0,6.0,12589.0,0.0,5.0,56029,4095,TopLane_Jungle,Few,1
1.0,4.0,Ashe,Side.red,1.0,1346.0,1346.0,1346.0,5.0,0.4,1.0,12.0,20.0,7672.0,0.0,15.0,86485,7838,Other,Many,0
4.0,12.0,Jayce,Side.blue,3.0,27.0,2259.0,27.0,10.0,0.4,1.0,14.0,9.0,22075.0,0.0,22.0,133188,9576,TopLane_Jungle,Many,1
4.0,12.0,Jayce,Side.blue,2.0,2241.0,3093.0,2241.0,12.0,0.4166666666666667,3.0,11.0,7.0,18922.0,0.0,8.0,73176,7421,TopLane_Jungle,Many,1
4.0,12.0,Irelia,Side.blue,4.0,0.0,196.0,0.0,12.0,0.4166666666666667,1.0,15.0,12.0,30314.0,0.0,18.0,139840,9674,TopLane_Jungle,Many,0
14.0,4.0,Poppy,Side.blue,4.0,45.0,326.0,45.0,12.0,0.4166666666666667,1.0,11.0,25.0,19463.0,0.0,69.0,19049,5885,Other,Few,0
4.0,12.0,Vex,Side.red,2.0,257.0,257.0,257.0,12.0,0.4166666666666667,3.0,12.0,18.0,21002.0,0.0,18.0,86096,8057,Other,Many,0
12.0,4.0,Orianna,Side.blue,2.0,2182.0,6203.0,2182.0,12.0,0.416666667,3.0,14.0,17.0,22096.0,0.0,9.0,117887,9272,Other,Many,2
4.0,7.0,Sona,Side.blue,3.0,0.0,0.0,0.0,12.0,0.416666667,2.0,9.0,3.0,17619.0,0.0,21.0,14368,5852,Other,Few,2
1.0,4.0,Caitlyn,Side.red,3.0,608.0,608.0,608.0,12.0,0.416666667,2.0,11.0,7.0,14965.0,0.0,10.0,60096,6461,Other,Many,2
12.0,4.0,Jayce,Side.red,1.0,0.0,1632.0,0.0,7.0,0.4285714285714285,2.0,14.0,8.0,21101.0,0.0,32.0,129106,10265,Other,Many,1
6.0,4.0,Tryndamere,Side.red,0.0,0.0,332.0,0.0,7.0,0.4285714285714285,3.0,11.0,5.0,20996.0,0.0,7.0,50148,5964,Other,Many,1
12.0,4.0,Yone,Side.blue,2.0,3037.0,3037.0,3037.0,7.0,0.4285714285714285,1.0,12.0,19.0,16309.0,2.0,13.0,91937,7551,TopLane_Jungle,Many,1
11.0,4.0,Kayn,Side.red,2.0,0.0,10673.0,0.0,7.0,0.4285714285714285,1.0,12.0,4.0,26815.0,0.0,10.0,142974,7564,TopLane_Jungle,Few,0
4.0,7.0,Aphelios,Side.blue,1.0,6332.0,6332.0,6332.0,7.0,0.4285714285714285,2.0,10.0,11.0,14360.0,2.0,8.0,92931,8018,Other,Many,0
12.0,4.0,Lissandra,Side.red,0.0,109.0,366.0,109.0,7.0,0.4285714285714285,3.0,13.0,35.0,17984.0,0.0,18.0,104426,7982,Other,Many,1
4.0,14.0,Galio,Side.blue,2.0,0.0,321.0,0.0,7.0,0.4285714285714285,1.0,9.0,18.0,15502.0,0.0,38.0,18887,4710,Other,Few,1
12.0,4.0,Cassiopeia,Side.blue,2.0,26.0,26.0,26.0,7.0,0.4285714285714285,1.0,9.0,7.0,10539.0,0.0,6.0,37845,4596,TopLane_Jungle,Few,1
4.0,12.0,Fiora,Side.blue,0.0,6345.0,10477.0,6345.0,7.0,0.4285714285714285,3.0,13.0,5.0,25351.0,1.0,11.0,91239,10062,Other,Many,0
12.0,4.0,Sylas,Side.blue,1.0,0.0,0.0,0.0,7.0,0.4285714285714285,2.0,11.0,10.0,21998.0,0.0,15.0,46706,5695,Other,Many,1
3.0,4.0,Zyra,Side.blue,2.0,298.0,298.0,298.0,7.0,0.4285714285714285,1.0,8.0,37.0,12782.0,0.0,33.0,16945,3994,Other,Few,1
12.0,4.0,Viktor,Side.red,5.0,1144.0,1144.0,1144.0,14.0,0.4285714285714285,1.0,13.0,21.0,31230.0,0.0,14.0,103329,8732,TopLane_Jungle,Many,0
4.0,7.0,Aphelios,Side.blue,1.0,1128.0,1128.0,1128.0,7.0,0.4285714285714285,2.0,9.0,10.0,14312.0,0.0,12.0,53645,6211,Other,Many,1
12.0,4.0,Yone,Side.blue,0.0,0.0,0.0,0.0,7.0,0.4285714285714285,3.0,12.0,13.0,14260.0,0.0,15.0,92616,7721,Other,Many,0
7.0,4.0,Jhin,Side.blue,3.0,394.0,3060.0,394.0,7.0,0.428571429,0.0,12.0,8.0,16536.0,0.0,11.0,103992,7321,Other,Many,2
4.0,14.0,Yone,Side.red,1.0,0.0,1847.0,0.0,7.0,0.428571429,2.0,11.0,10.0,15873.0,0.0,9.0,78561,6547,Other,Many,2
4.0,7.0,Jhin,Side.blue,1.0,630.0,1107.0,630.0,7.0,0.428571429,2.0,10.0,10.0,12873.0,0.0,11.0,69113,6610,Other,Many,2
14.0,12.0,Ekko,Side.red,1.0,3014.0,3014.0,3014.0,7.0,0.428571429,2.0,12.0,7.0,14281.0,1.0,9.0,97296,8029,Other,Many,2
4.0,11.0,LeeSin,Side.blue,1.0,0.0,1158.0,0.0,7.0,0.428571429,2.0,8.0,6.0,11855.0,0.0,6.0,35881,4432,TopLane_Jungle,Few,2
4.0,14.0,Teemo,Side.blue,1.0,6523.0,6715.0,6523.0,7.0,0.428571429,2.0,13.0,23.0,18050.0,2.0,17.0,96304,8858,TopLane_Jungle,Many,2
4.0,14.0,Teemo,Side.blue,2.0,3500.0,4082.0,3500.0,7.0,0.428571429,1.0,12.0,21.0,16022.0,1.0,15.0,86407,8303,TopLane_Jungle,Many,2
4.0,14.0,Leblanc,Side.red,1.0,469.0,1178.0,469.0,7.0,0.428571429,2.0,14.0,18.0,22907.0,0.0,29.0,94150,9308,Other,Many,2
12.0,4.0,Riven,Side.red,2.0,0.0,0.0,0.0,9.0,0.444444444,2.0,12.0,15.0,17591.0,0.0,12.0,41330,6637,TopLane_Jungle,Many,2
11.0,4.0,LeeSin,Side.blue,3.0,0.0,6942.0,0.0,9.0,0.444444444,1.0,12.0,15.0,32239.0,0.0,24.0,111227,7427,TopLane_Jungle,Few,2
4.0,7.0,Xayah,Side.blue,2.0,1818.0,1818.0,1818.0,9.0,0.444444444,2.0,13.0,8.0,16937.0,0.0,43.0,121693,9822,Other,Many,2
12.0,4.0,Singed,Side.blue,3.0,293.0,293.0,293.0,9.0,0.444444444,1.0,12.0,17.0,24750.0,0.0,14.0,75440,7205,TopLane_Jungle,Many,2
4.0,12.0,Yasuo,Side.red,1.0,2168.0,2168.0,2168.0,9.0,0.444444444,3.0,13.0,17.0,23502.0,1.0,22.0,140657,9640,TopLane_Jungle,Many,2
4.0,12.0,Viktor,Side.red,4.0,740.0,895.0,740.0,9.0,0.444444444,0.0,13.0,16.0,18902.0,0.0,10.0,113627,7883,Other,Many,2
4.0,14.0,Thresh,Side.blue,4.0,685.0,864.0,685.0,9.0,0.444444444,0.0,11.0,27.0,17686.0,0.0,65.0,19985,6431,Other,Few,2
4.0,7.0,Aphelios,Side.blue,4.0,3769.0,5008.0,3769.0,9.0,0.4444444444444444,0.0,11.0,13.0,16155.0,1.0,14.0,76504,7185,Other,Many,1
4.0,7.0,Kaisa,Side.red,2.0,1302.0,1302.0,1302.0,9.0,0.4444444444444444,2.0,10.0,0.0,14648.0,0.0,7.0,76786,7522,Other,Many,1
4.0,11.0,Talon,Side.red,0.0,87.0,12397.0,87.0,9.0,0.4444444444444444,4.0,12.0,4.0,24487.0,0.0,23.0,122260,8149,TopLane_Jungle,Few,1
4.0,21.0,Xerath,Side.red,3.0,518.0,518.0,518.0,9.0,0.4444444444444444,1.0,9.0,12.0,12450.0,0.0,29.0,22409,5677,Other,Few,0
14.0,11.0,Talon,Side.red,2.0,0.0,8805.0,0.0,9.0,0.4444444444444444,2.0,11.0,3.0,23593.0,0.0,17.0,106345,6498,TopLane_Jungle,Few,0
4.0,14.0,Karma,Side.blue,3.0,938.0,1091.0,938.0,9.0,0.4444444444444444,1.0,10.0,14.0,14877.0,0.0,54.0,25457,5821,Other,Few,1
14.0,4.0,Pyke,Side.red,2.0,0.0,823.0,0.0,9.0,0.4444444444444444,2.0,8.0,15.0,12489.0,0.0,8.0,12020,5811,Other,Few,1
12.0,4.0,Akali,Side.red,2.0,0.0,241.0,0.0,9.0,0.4444444444444444,2.0,12.0,0.0,14903.0,0.0,9.0,63197,6226,TopLane_Jungle,Many,1
4.0,7.0,Kaisa,Side.red,2.0,1302.0,1302.0,1302.0,9.0,0.4444444444444444,2.0,10.0,0.0,14648.0,0.0,7.0,76786,7522,Other,Many,1
12.0,4.0,Graves,Side.red,2.0,488.0,4783.0,488.0,9.0,0.4444444444444444,2.0,15.0,17.0,28025.0,0.0,24.0,144805,10229,TopLane_Jungle,Many,1
3.0,4.0,Yasuo,Side.blue,2.0,357.0,2785.0,357.0,9.0,0.4444444444444444,2.0,12.0,18.0,17434.0,0.0,9.0,108539,8516,Other,Many,0
4.0,14.0,Blitzcrank,Side.blue,4.0,0.0,1253.0,0.0,9.0,0.4444444444444444,0.0,13.0,17.0,18208.0,0.0,75.0,13262,6845,Other,Few,1
12.0,4.0,Syndra,Side.blue,3.0,270.0,1386.0,270.0,9.0,0.4444444444444444,1.0,12.0,18.0,16286.0,0.0,9.0,84570,7112,Other,Many,1
12.0,14.0,Nautilus,Side.blue,1.0,74.0,74.0,74.0,9.0,0.4444444444444444,3.0,14.0,92.0,33256.0,0.0,22.0,97881,9059,TopLane_Jungle,Many,0
4.0,14.0,Nautilus,Side.blue,2.0,0.0,229.0,0.0,9.0,0.4444444444444444,2.0,10.0,42.0,15890.0,0.0,54.0,20169,5280,Other,Few,0
12.0,4.0,Yone,Side.red,1.0,2264.0,3766.0,2264.0,9.0,0.4444444444444444,3.0,14.0,9.0,19496.0,1.0,17.0,121459,9742,Other,Many,1
12.0,4.0,Gangplank,Side.red,2.0,3774.0,3774.0,3774.0,9.0,0.4444444444444444,2.0,12.0,5.0,16902.0,1.0,12.0,90808,7846,TopLane_Jungle,Many,1
4.0,7.0,Jinx,Side.red,4.0,3402.0,3402.0,3402.0,11.0,0.4545454545454545,1.0,11.0,11.0,14621.0,1.0,5.0,80733,7671,Other,Many,1
4.0,7.0,Aphelios,Side.red,4.0,592.0,592.0,592.0,11.0,0.4545454545454545,1.0,10.0,7.0,14424.0,0.0,8.0,54087,6009,Other,Many,1
4.0,12.0,Jax,Side.blue,4.0,2587.0,7024.0,2587.0,11.0,0.4545454545454545,1.0,12.0,7.0,25398.0,1.0,15.0,83516,7935,TopLane_Jungle,Many,0
11.0,4.0,Zed,Side.red,2.0,0.0,981.0,0.0,11.0,0.454545455,3.0,10.0,4.0,18607.0,0.0,13.0,62082,7045,TopLane_Jungle,Few,2
4.0,12.0,Graves,Side.blue,4.0,3417.0,4132.0,3417.0,13.0,0.461538462,2.0,15.0,14.0,27998.0,1.0,25.0,146397,11310,TopLane_Jungle,Many,2
