d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,minions_killed,server
4.0,11.0,Poppy,Side.blue,12.0,1675.0,19279.0,1675.0,5.0,3.4,5.0,13.0,29.0,21983.0,2.0,24.0,94146,8659,Few,0
12.0,4.0,Graves,Side.red,8.0,1358.0,5745.0,1358.0,4.0,3.5,6.0,14.0,16.0,15783.0,1.0,41.0,136094,10381,Many,1
4.0,11.0,Nidalee,Side.blue,12.0,4845.0,29944.0,4845.0,6.0,3.5,9.0,14.0,5.0,25706.0,3.0,35.0,136836,11073,Few,1
11.0,4.0,LeeSin,Side.blue,7.0,745.0,43207.0,745.0,4.0,3.5,7.0,14.0,13.0,36719.0,0.0,29.0,150112,10672,Few,2
12.0,4.0,Graves,Side.blue,4.0,3230.0,8584.0,3230.0,2.0,3.5,3.0,13.0,13.0,15160.0,1.0,15.0,109405,9836,Many,2
12.0,4.0,Graves,Side.red,2.0,2654.0,18778.0,2654.0,2.0,3.5,5.0,13.0,7.0,13610.0,2.0,23.0,120169,9404,Many,1
4.0,12.0,Graves,Side.blue,3.0,8565.0,9284.0,8565.0,2.0,3.5,4.0,13.0,5.0,10005.0,3.0,12.0,109102,9764,Many,0
11.0,4.0,LeeSin,Side.blue,9.0,670.0,20588.0,670.0,4.0,3.5,5.0,14.0,15.0,24316.0,2.0,28.0,118118,10449,Few,2
4.0,12.0,Fiora,Side.red,3.0,3743.0,4672.0,3743.0,2.0,3.5,4.0,14.0,5.0,20526.0,1.0,12.0,97457,9915,Many,0
6.0,11.0,Hecarim,Side.blue,3.0,556.0,30933.0,556.0,2.0,3.5,4.0,13.0,11.0,24549.0,0.0,16.0,129349,8287,Few,0
4.0,11.0,LeeSin,Side.red,5.0,0.0,25825.0,0.0,6.0,3.5,16.0,13.0,15.0,23149.0,0.0,27.0,128966,12754,Few,0
4.0,12.0,TahmKench,Side.red,2.0,3616.0,3616.0,3616.0,2.0,3.5,5.0,13.0,24.0,17691.0,1.0,16.0,60023,8496,Many,0
4.0,12.0,Fiora,Side.red,2.0,458.0,3246.0,458.0,2.0,3.5,5.0,14.0,3.0,16107.0,0.0,12.0,71061,8794,Many,0
4.0,11.0,Talon,Side.blue,5.0,4972.0,23465.0,4972.0,4.0,3.5,9.0,14.0,3.0,21427.0,3.0,30.0,140350,11673,Few,2
4.0,12.0,Fiora,Side.blue,5.0,0.0,2060.0,0.0,2.0,3.5,2.0,13.0,4.0,18402.0,0.0,19.0,72483,7618,Many,2
4.0,11.0,Viego,Side.red,13.0,1032.0,31914.0,1032.0,6.0,3.5,8.0,14.0,12.0,29412.0,1.0,48.0,173110,12915,Few,1
4.0,11.0,Gragas,Side.blue,7.0,0.0,10222.0,0.0,4.0,3.5,7.0,14.0,42.0,32161.0,0.0,35.0,157319,10619,Few,0
4.0,11.0,Viego,Side.red,7.0,548.0,21353.0,548.0,5.0,3.6,11.0,14.0,17.0,31978.0,0.0,16.0,145269,12355,Few,2
4.0,11.0,Qiyana,Side.red,7.0,981.0,34008.0,981.0,5.0,3.6,11.0,14.0,12.0,22064.0,1.0,18.0,163243,12236,Few,2
11.0,4.0,XinZhao,Side.blue,10.0,2082.0,17516.0,2082.0,5.0,3.6,8.0,13.0,22.0,26846.0,1.0,20.0,106456,10355,Few,2
11.0,4.0,XinZhao,Side.blue,12.0,2841.0,31515.0,2841.0,5.0,3.6,6.0,14.0,22.0,26727.0,1.0,29.0,131752,10681,Few,0
4.0,11.0,Nidalee,Side.red,8.0,828.0,13820.0,828.0,5.0,3.6,10.0,13.0,0.0,25035.0,1.0,23.0,112028,11582,Few,1
4.0,11.0,LeeSin,Side.red,8.0,2755.0,35770.0,2755.0,5.0,3.6,10.0,13.0,16.0,26476.0,2.0,27.0,150020,12014,Few,2
11.0,4.0,Sejuani,Side.red,7.0,638.0,16717.0,638.0,3.0,3.6666666666666665,4.0,13.0,24.0,21764.0,0.0,27.0,154960,9934,Few,0
14.0,6.0,Singed,Side.red,6.0,291.0,2467.0,291.0,3.0,3.6666666666666665,5.0,13.0,17.0,16275.0,0.0,11.0,89541,9072,Many,0
4.0,11.0,Talon,Side.red,5.0,54.0,24895.0,54.0,3.0,3.6666666666666665,6.0,14.0,3.0,23754.0,0.0,25.0,162584,11005,Few,1
12.0,4.0,Graves,Side.red,3.0,5242.0,5521.0,5242.0,3.0,3.666666667,8.0,13.0,10.0,13024.0,2.0,13.0,112496,10462,Many,2
11.0,4.0,XinZhao,Side.red,8.0,2849.0,30891.0,2849.0,3.0,3.666666667,3.0,14.0,15.0,34131.0,0.0,31.0,152215,10178,Few,2
4.0,12.0,Akshan,Side.blue,4.0,3993.0,3993.0,3993.0,3.0,3.666666667,7.0,14.0,2.0,14784.0,2.0,18.0,117363,11998,Many,2
12.0,4.0,Fiora,Side.red,7.0,11111.0,12455.0,11111.0,4.0,3.75,8.0,13.0,8.0,22989.0,4.0,6.0,98186,11135,Many,0
14.0,4.0,Shen,Side.red,12.0,842.0,3543.0,842.0,4.0,3.75,3.0,13.0,24.0,19141.0,0.0,21.0,57153,7977,Many,0
4.0,11.0,Khazix,Side.red,10.0,1074.0,27429.0,1074.0,4.0,3.75,5.0,14.0,8.0,27862.0,1.0,35.0,147540,10671,Few,2
4.0,11.0,Evelynn,Side.red,5.0,0.0,5310.0,0.0,4.0,3.75,10.0,13.0,9.0,18841.0,0.0,20.0,100640,9710,Few,2
11.0,4.0,Ekko,Side.blue,4.0,1932.0,22866.0,1932.0,4.0,3.75,11.0,14.0,20.0,26050.0,2.0,32.0,163017,13674,Few,1
4.0,11.0,Ivern,Side.blue,13.0,731.0,26168.0,731.0,4.0,3.75,2.0,13.0,55.0,11786.0,2.0,23.0,382882,9637,Few,2
11.0,4.0,Nidalee,Side.blue,5.0,852.0,25152.0,852.0,4.0,3.75,10.0,14.0,4.0,25201.0,0.0,41.0,150838,12123,Few,1
11.0,14.0,Talon,Side.red,7.0,531.0,14859.0,531.0,5.0,3.8,12.0,13.0,4.0,20577.0,0.0,16.0,125078,10009,Few,2
11.0,4.0,JarvanIV,Side.blue,12.0,780.0,28342.0,780.0,5.0,3.8,7.0,13.0,20.0,26002.0,0.0,55.0,130456,10848,Few,0
11.0,4.0,Kindred,Side.blue,7.0,2945.0,29144.0,2945.0,5.0,3.8,12.0,14.0,11.0,21102.0,1.0,22.0,140002,11904,Few,0
6.0,11.0,Hecarim,Side.red,3.0,0.0,18119.0,0.0,3.0,4.0,9.0,13.0,14.0,25657.0,1.0,13.0,131787,10669,Few,0
14.0,11.0,Kled,Side.red,12.0,2221.0,19592.0,2221.0,4.0,4.0,4.0,14.0,7.0,34951.0,0.0,26.0,129595,10055,Few,0
14.0,12.0,Camille,Side.red,4.0,7838.0,8871.0,7838.0,3.0,4.0,8.0,13.0,12.0,18066.0,3.0,7.0,83104,10318,Many,2
12.0,4.0,Fiora,Side.red,3.0,3752.0,16923.0,3752.0,2.0,4.0,5.0,13.0,8.0,17670.0,1.0,8.0,88100,9239,Many,0
4.0,12.0,Jax,Side.red,7.0,1063.0,1273.0,1063.0,3.0,4.0,5.0,14.0,13.0,20106.0,1.0,21.0,95195,11288,Many,2
12.0,4.0,Ornn,Side.red,6.0,801.0,5183.0,801.0,2.0,4.0,2.0,14.0,22.0,14896.0,0.0,21.0,88965,8531,Many,0
12.0,14.0,Camille,Side.blue,6.0,2419.0,5983.0,2419.0,2.0,4.0,2.0,14.0,9.0,13158.0,1.0,19.0,88574,9203,Many,2
12.0,4.0,Fiora,Side.blue,5.0,5648.0,5890.0,5648.0,3.0,4.0,7.0,14.0,9.0,19637.0,2.0,9.0,92246,9967,Many,0
11.0,4.0,Viego,Side.blue,3.0,903.0,21490.0,903.0,2.0,4.0,5.0,13.0,15.0,30390.0,0.0,11.0,158720,10576,Few,0
11.0,4.0,Viego,Side.red,9.0,1262.0,18679.0,1262.0,5.0,4.0,11.0,13.0,18.0,23424.0,0.0,18.0,120422,11447,Few,0
4.0,11.0,LeeSin,Side.red,8.0,2953.0,34862.0,2953.0,3.0,4.0,4.0,13.0,10.0,25397.0,4.0,8.0,144999,9916,Few,0
12.0,4.0,MonkeyKing,Side.red,1.0,3330.0,3410.0,3330.0,1.0,4.0,3.0,13.0,8.0,10982.0,1.0,17.0,63460,7720,Many,1
11.0,4.0,RekSai,Side.red,9.0,982.0,30624.0,982.0,4.0,4.0,7.0,14.0,23.0,24515.0,1.0,20.0,141810,10224,Few,0
12.0,4.0,Poppy,Side.blue,4.0,1623.0,3463.0,1623.0,2.0,4.0,4.0,14.0,20.0,17769.0,0.0,16.0,111897,9163,Many,1
6.0,14.0,Vladimir,Side.red,7.0,2796.0,2989.0,2796.0,4.0,4.0,9.0,13.0,4.0,21094.0,1.0,8.0,79862,8996,Many,1
4.0,11.0,Zed,Side.red,9.0,1361.0,14845.0,1361.0,4.0,4.0,7.0,13.0,6.0,15426.0,0.0,23.0,111518,9991,Few,1
11.0,4.0,LeeSin,Side.blue,14.0,5466.0,16573.0,5466.0,5.0,4.0,6.0,14.0,15.0,27343.0,2.0,27.0,133350,11398,Few,0
11.0,4.0,Ivern,Side.blue,5.0,1300.0,18595.0,1300.0,2.0,4.0,3.0,13.0,30.0,8800.0,0.0,11.0,405001,8457,Few,0
4.0,11.0,Graves,Side.red,5.0,842.0,32038.0,842.0,3.0,4.0,7.0,13.0,20.0,15538.0,1.0,23.0,147889,10740,Few,1
11.0,4.0,Viego,Side.red,8.0,835.0,21650.0,835.0,4.0,4.0,8.0,14.0,19.0,30575.0,0.0,30.0,173482,11359,Few,2
4.0,12.0,Illaoi,Side.blue,4.0,1832.0,13007.0,1832.0,2.0,4.0,4.0,13.0,1.0,18200.0,0.0,26.0,110360,8970,Many,0
12.0,4.0,Jayce,Side.red,5.0,6757.0,8011.0,6757.0,2.0,4.0,3.0,13.0,6.0,11676.0,4.0,8.0,102994,9181,Many,0
12.0,4.0,Lillia,Side.red,3.0,2061.0,2975.0,2061.0,2.0,4.0,5.0,13.0,13.0,15107.0,0.0,19.0,110176,9318,Many,2
14.0,4.0,Garen,Side.red,5.0,6587.0,8196.0,6587.0,2.0,4.0,3.0,13.0,26.0,14364.0,2.0,7.0,108014,8748,Many,2
4.0,11.0,Trundle,Side.red,11.0,3459.0,19907.0,3459.0,5.0,4.0,9.0,14.0,25.0,33276.0,2.0,29.0,107367,11831,Few,2
4.0,12.0,TahmKench,Side.blue,7.0,443.0,640.0,443.0,3.0,4.0,5.0,14.0,19.0,21048.0,0.0,13.0,61665,8383,Many,2
4.0,11.0,LeeSin,Side.red,8.0,1927.0,22794.0,1927.0,4.0,4.0,8.0,14.0,23.0,33433.0,2.0,24.0,147440,12069,Few,2
14.0,12.0,Akali,Side.blue,3.0,2612.0,2612.0,2612.0,2.0,4.0,5.0,13.0,0.0,16024.0,1.0,11.0,98133,9629,Many,2
11.0,14.0,Talon,Side.red,3.0,1922.0,23052.0,1922.0,3.0,4.0,9.0,13.0,3.0,14753.0,1.0,10.0,126931,9344,Few,1
12.0,4.0,Irelia,Side.red,9.0,2999.0,10151.0,2999.0,3.0,4.0,3.0,14.0,9.0,16627.0,1.0,19.0,126245,10329,Many,2
4.0,12.0,Singed,Side.red,15.0,2342.0,2342.0,2342.0,5.0,4.2,6.0,13.0,23.0,17495.0,1.0,4.0,65410,9041,Few,2
11.0,6.0,Hecarim,Side.blue,8.0,598.0,7520.0,598.0,5.0,4.2,13.0,14.0,24.0,28937.0,1.0,13.0,118616,11291,Few,1
4.0,11.0,Karthus,Side.blue,17.0,886.0,38757.0,886.0,5.0,4.2,4.0,14.0,13.0,25149.0,2.0,28.0,158481,10964,Few,2
4.0,11.0,Rengar,Side.red,8.0,0.0,16960.0,0.0,5.0,4.2,13.0,14.0,14.0,27215.0,0.0,31.0,140879,12776,Few,2
11.0,4.0,XinZhao,Side.blue,8.0,3117.0,27759.0,3117.0,5.0,4.2,13.0,14.0,29.0,36166.0,2.0,14.0,139227,12927,Few,0
11.0,4.0,Diana,Side.red,8.0,1662.0,28884.0,1662.0,4.0,4.25,9.0,13.0,13.0,17078.0,1.0,24.0,147391,11029,Few,1
4.0,11.0,Poppy,Side.blue,15.0,175.0,19311.0,175.0,4.0,4.25,2.0,14.0,37.0,29915.0,0.0,15.0,143060,9930,Few,0
4.0,11.0,Nidalee,Side.blue,10.0,2824.0,31780.0,2824.0,4.0,4.25,7.0,14.0,5.0,29966.0,0.0,33.0,157045,12027,Few,2
11.0,4.0,LeeSin,Side.red,10.0,3337.0,28481.0,3337.0,4.0,4.25,7.0,14.0,11.0,27160.0,2.0,46.0,136406,11480,Few,1
14.0,11.0,Talon,Side.blue,1.0,888.0,26355.0,888.0,3.0,4.333333333,12.0,13.0,2.0,16654.0,1.0,22.0,157670,11386,Few,2
12.0,4.0,Fiora,Side.red,6.0,3148.0,3148.0,3148.0,3.0,4.333333333333333,7.0,13.0,14.0,23966.0,1.0,12.0,76191,9574,Many,0
4.0,12.0,Graves,Side.red,7.0,2513.0,8177.0,2513.0,3.0,4.333333333333333,6.0,14.0,12.0,14696.0,2.0,26.0,106259,10075,Many,1
4.0,11.0,XinZhao,Side.blue,4.0,809.0,33978.0,809.0,3.0,4.333333333333333,9.0,13.0,15.0,20235.0,2.0,20.0,118015,9000,Few,1
6.0,4.0,Tryndamere,Side.red,5.0,8624.0,8624.0,8624.0,3.0,4.333333333333333,8.0,14.0,5.0,24480.0,3.0,17.0,117422,11740,Many,1
11.0,4.0,XinZhao,Side.blue,9.0,3325.0,27564.0,3325.0,3.0,4.333333333333333,4.0,13.0,21.0,31275.0,2.0,14.0,144156,10122,Few,0
11.0,4.0,Nidalee,Side.red,7.0,0.0,29823.0,0.0,3.0,4.333333333333333,6.0,13.0,1.0,22841.0,3.0,28.0,147640,9576,Few,1
4.0,11.0,Taliyah,Side.blue,18.0,0.0,27891.0,0.0,5.0,4.4,4.0,13.0,10.0,17418.0,0.0,20.0,132458,9512,Few,1
12.0,4.0,Singed,Side.red,15.0,0.0,304.0,0.0,4.0,4.5,3.0,14.0,54.0,29226.0,0.0,28.0,89745,8858,Many,0
11.0,6.0,Olaf,Side.red,4.0,2454.0,12039.0,2454.0,2.0,4.5,5.0,13.0,9.0,17123.0,0.0,18.0,128788,9366,Few,0
11.0,4.0,LeeSin,Side.red,8.0,3052.0,37823.0,3052.0,4.0,4.5,10.0,13.0,13.0,27715.0,3.0,28.0,142131,11926,Few,1
4.0,11.0,Zed,Side.blue,7.0,704.0,20930.0,704.0,4.0,4.5,11.0,13.0,4.0,17141.0,1.0,22.0,124364,10676,Few,0
4.0,11.0,Lillia,Side.blue,10.0,1827.0,24307.0,1827.0,4.0,4.5,8.0,14.0,17.0,24353.0,1.0,29.0,169569,11696,Few,0
14.0,11.0,Talon,Side.red,6.0,1865.0,25029.0,1865.0,4.0,4.5,12.0,14.0,6.0,23483.0,2.0,18.0,152016,12547,Few,2
4.0,12.0,Fiora,Side.blue,7.0,5564.0,7956.0,5564.0,2.0,4.5,2.0,14.0,6.0,20471.0,0.0,19.0,105119,9833,Many,0
11.0,4.0,Kindred,Side.red,3.0,993.0,34437.0,993.0,2.0,4.5,6.0,13.0,5.0,14581.0,2.0,28.0,134903,9338,Few,1
11.0,4.0,Vi,Side.blue,18.0,1484.0,36420.0,1484.0,6.0,4.5,9.0,13.0,31.0,22794.0,2.0,13.0,114395,9957,Few,0
4.0,12.0,Aatrox,Side.blue,3.0,959.0,1805.0,959.0,2.0,4.5,6.0,13.0,14.0,19764.0,0.0,16.0,114946,8982,Many,0
11.0,4.0,Graves,Side.blue,11.0,2006.0,32331.0,2006.0,3.0,4.666666666666667,3.0,14.0,14.0,18003.0,1.0,42.0,169143,11730,Few,1
11.0,4.0,RekSai,Side.red,6.0,2498.0,49631.0,2498.0,3.0,4.666666666666667,8.0,14.0,18.0,26433.0,2.0,22.0,163383,12147,Few,0
11.0,4.0,RekSai,Side.red,6.0,2498.0,49631.0,2498.0,3.0,4.666666666666667,8.0,14.0,18.0,26433.0,2.0,22.0,163383,12147,Few,0
11.0,4.0,Fiddlesticks,Side.blue,5.0,1794.0,28359.0,1794.0,3.0,4.666666666666667,9.0,14.0,20.0,17832.0,2.0,44.0,139159,10533,Few,0
4.0,11.0,Udyr,Side.red,9.0,345.0,12676.0,345.0,3.0,4.666666666666667,5.0,13.0,25.0,25367.0,0.0,32.0,116435,8735,Few,1
4.0,14.0,Leona,Side.blue,23.0,571.0,1169.0,571.0,6.0,4.666666666666667,5.0,13.0,28.0,19707.0,1.0,56.0,21674,8951,Few,0
4.0,11.0,LeeSin,Side.red,11.0,1859.0,32029.0,1859.0,3.0,4.666666667,3.0,14.0,11.0,31353.0,1.0,29.0,138907,9900,Few,2
4.0,11.0,JarvanIV,Side.blue,15.0,1022.0,38742.0,1022.0,4.0,4.75,4.0,14.0,7.0,24094.0,2.0,25.0,138370,10539,Few,0
11.0,4.0,XinZhao,Side.red,13.0,178.0,34831.0,178.0,4.0,4.75,6.0,14.0,13.0,27985.0,0.0,35.0,144182,11162,Few,1
4.0,11.0,Gragas,Side.blue,13.0,1650.0,24908.0,1650.0,4.0,4.75,6.0,14.0,22.0,24806.0,1.0,29.0,143320,10486,Few,2
11.0,4.0,LeeSin,Side.red,9.0,942.0,14107.0,942.0,4.0,4.75,10.0,13.0,18.0,25614.0,2.0,24.0,111954,11512,Few,2
11.0,4.0,Nidalee,Side.blue,9.0,1286.0,26138.0,1286.0,5.0,4.8,15.0,14.0,5.0,21710.0,1.0,32.0,114856,12335,Few,1
4.0,12.0,Camille,Side.red,5.0,7721.0,11584.0,7721.0,3.0,5.0,10.0,14.0,20.0,26183.0,2.0,20.0,105937,12488,Many,2
11.0,4.0,Evelynn,Side.red,2.0,552.0,27160.0,552.0,2.0,5.0,8.0,13.0,6.0,18497.0,0.0,17.0,119510,10011,Few,0
4.0,11.0,Taliyah,Side.red,4.0,282.0,28759.0,282.0,1.0,5.0,1.0,13.0,7.0,15506.0,2.0,28.0,128062,8326,Few,1
11.0,4.0,Rengar,Side.red,3.0,768.0,15985.0,768.0,3.0,5.0,12.0,13.0,9.0,23386.0,1.0,31.0,131694,11099,Few,0
4.0,12.0,Camille,Side.blue,4.0,5504.0,5504.0,5504.0,1.0,5.0,1.0,13.0,16.0,14808.0,1.0,9.0,63193,7607,Many,2
4.0,11.0,XinZhao,Side.blue,7.0,2141.0,24617.0,2141.0,4.0,5.0,13.0,14.0,25.0,31066.0,1.0,12.0,151132,12126,Few,2
4.0,12.0,Jayce,Side.red,4.0,5461.0,7820.0,5461.0,2.0,5.0,6.0,14.0,9.0,10714.0,1.0,15.0,115256,10644,Many,1
11.0,3.0,Karthus,Side.red,6.0,600.0,40357.0,600.0,2.0,5.0,4.0,14.0,8.0,16502.0,2.0,16.0,155030,9463,Few,0
4.0,12.0,MonkeyKing,Side.blue,7.0,3873.0,5285.0,3873.0,2.0,5.0,3.0,14.0,7.0,15189.0,1.0,16.0,70691,8710,Many,1
12.0,14.0,Camille,Side.red,5.0,910.0,1943.0,910.0,3.0,5.0,10.0,14.0,24.0,25876.0,0.0,21.0,90116,12172,Many,0
12.0,4.0,Graves,Side.red,4.0,3932.0,14813.0,3932.0,2.0,5.0,6.0,14.0,10.0,16080.0,2.0,24.0,136777,11159,Many,1
4.0,11.0,Taliyah,Side.blue,8.0,2570.0,44736.0,2570.0,3.0,5.0,7.0,14.0,12.0,14858.0,3.0,31.0,165926,11493,Few,1
6.0,11.0,Hecarim,Side.red,13.0,845.0,12150.0,845.0,4.0,5.0,7.0,14.0,14.0,37896.0,0.0,25.0,139013,11673,Few,0
11.0,4.0,Gragas,Side.blue,9.0,263.0,24986.0,263.0,4.0,5.25,12.0,14.0,29.0,27502.0,1.0,22.0,147241,12644,Few,0
4.0,11.0,Viego,Side.blue,10.0,5846.0,37326.0,5846.0,4.0,5.25,11.0,14.0,23.0,32029.0,3.0,23.0,148003,12885,Few,2
11.0,4.0,Viego,Side.blue,11.0,475.0,26664.0,475.0,4.0,5.25,10.0,14.0,21.0,30748.0,1.0,29.0,118978,10745,Few,1
4.0,11.0,Skarner,Side.red,10.0,1276.0,16384.0,1276.0,3.0,5.333333333333333,6.0,13.0,35.0,16771.0,1.0,18.0,114996,9844,Few,0
11.0,4.0,XinZhao,Side.red,9.0,3514.0,23795.0,3514.0,3.0,5.333333333333333,7.0,14.0,28.0,28433.0,2.0,25.0,140928,11418,Few,1
4.0,11.0,Viego,Side.blue,6.0,1592.0,17433.0,1592.0,3.0,5.333333333333333,10.0,13.0,14.0,20994.0,0.0,26.0,146732,12234,Few,1
11.0,4.0,XinZhao,Side.blue,5.0,2983.0,30314.0,2983.0,2.0,5.5,6.0,14.0,13.0,24722.0,3.0,29.0,135845,10163,Few,1
14.0,4.0,Shen,Side.blue,7.0,3148.0,10412.0,3148.0,2.0,5.5,4.0,14.0,28.0,14904.0,1.0,8.0,97749,9488,Many,2
11.0,14.0,Akshan,Side.blue,6.0,1796.0,2522.0,1796.0,3.0,5.666666666666668,11.0,13.0,6.0,15543.0,1.0,9.0,109826,11018,Few,0
11.0,4.0,Zed,Side.blue,5.0,0.0,21079.0,0.0,3.0,5.666666666666668,12.0,13.0,5.0,16084.0,1.0,25.0,114066,10416,Few,1
11.0,4.0,Viego,Side.red,6.0,0.0,33340.0,0.0,3.0,5.666666667,11.0,13.0,14.0,21276.0,0.0,29.0,143264,10161,Few,2
4.0,11.0,LeeSin,Side.red,9.0,546.0,13775.0,546.0,3.0,5.666666667,8.0,13.0,13.0,25593.0,0.0,21.0,124437,10302,Few,2
4.0,11.0,LeeSin,Side.red,14.0,2170.0,39518.0,2170.0,3.0,5.666666667,3.0,14.0,17.0,35395.0,2.0,29.0,135458,9712,Few,2
4.0,12.0,DrMundo,Side.red,5.0,6153.0,15424.0,6153.0,3.0,5.666666667,12.0,13.0,23.0,24729.0,4.0,17.0,105115,11487,Many,2
11.0,4.0,LeeSin,Side.blue,9.0,2238.0,34240.0,2238.0,3.0,5.666666667,8.0,14.0,17.0,23496.0,4.0,30.0,131333,11599,Few,2
4.0,11.0,RekSai,Side.blue,14.0,6055.0,31580.0,6055.0,4.0,5.75,9.0,14.0,20.0,19697.0,3.0,24.0,117319,13088,Few,1
4.0,11.0,Qiyana,Side.blue,12.0,4546.0,28497.0,4546.0,4.0,5.75,11.0,14.0,26.0,23944.0,1.0,23.0,165027,12639,Few,2
11.0,4.0,Talon,Side.blue,11.0,3262.0,39968.0,3262.0,5.0,5.8,18.0,14.0,5.0,24294.0,2.0,22.0,152179,13213,Few,0
12.0,4.0,Poppy,Side.blue,6.0,4323.0,8056.0,4323.0,2.0,6.0,6.0,14.0,27.0,16468.0,1.0,21.0,83015,10253,Many,2
11.0,14.0,Shaco,Side.blue,9.0,138.0,20966.0,138.0,3.0,6.0,9.0,14.0,26.0,19975.0,1.0,37.0,142733,11481,Few,1
4.0,12.0,Gragas,Side.blue,8.0,0.0,920.0,0.0,2.0,6.0,4.0,13.0,35.0,19482.0,0.0,7.0,102402,8043,Many,1
4.0,11.0,Qiyana,Side.blue,13.0,3286.0,29268.0,3286.0,3.0,6.0,5.0,13.0,18.0,23441.0,3.0,28.0,153701,10877,Few,2
12.0,4.0,Gangplank,Side.blue,7.0,6717.0,6717.0,6717.0,2.0,6.0,5.0,14.0,5.0,13738.0,2.0,11.0,103230,9831,Many,1
4.0,11.0,Trundle,Side.blue,14.0,3860.0,24333.0,3860.0,3.0,6.0,4.0,14.0,24.0,33071.0,2.0,28.0,117870,9732,Few,2
4.0,12.0,Viktor,Side.blue,7.0,3241.0,3241.0,3241.0,2.0,6.0,5.0,14.0,14.0,10939.0,1.0,8.0,121199,11684,Many,1
11.0,14.0,Akshan,Side.blue,9.0,1039.0,10451.0,1039.0,3.0,6.0,9.0,13.0,8.0,15319.0,1.0,9.0,101777,9575,Few,0
11.0,4.0,LeeSin,Side.red,14.0,995.0,25043.0,995.0,4.0,6.0,10.0,14.0,14.0,24471.0,1.0,24.0,112233,11768,Few,1
4.0,12.0,Jax,Side.red,2.0,5612.0,5612.0,5612.0,0.0,6.0,4.0,13.0,7.0,13216.0,1.0,6.0,76908,9250,Many,1
4.0,14.0,Jax,Side.blue,1.0,6582.0,6582.0,6582.0,1.0,6.0,5.0,13.0,3.0,6961.0,2.0,10.0,108183,10276,Many,2
14.0,12.0,Akali,Side.blue,6.0,5058.0,5058.0,5058.0,3.0,6.0,12.0,14.0,2.0,17088.0,2.0,18.0,110796,11540,Many,1
11.0,14.0,Rengar,Side.blue,9.0,2003.0,13021.0,2003.0,2.0,6.0,3.0,13.0,10.0,19649.0,1.0,25.0,119812,8285,Few,0
12.0,4.0,JarvanIV,Side.red,6.0,5137.0,7307.0,5137.0,2.0,6.0,6.0,14.0,13.0,17369.0,2.0,15.0,99286,10058,Many,1
4.0,11.0,Talon,Side.blue,6.0,360.0,27463.0,360.0,3.0,6.0,12.0,14.0,4.0,22424.0,1.0,30.0,171504,11530,Few,1
11.0,4.0,Zed,Side.red,1.0,591.0,23212.0,591.0,1.0,6.0,5.0,13.0,2.0,15899.0,1.0,20.0,155680,8667,Few,0
11.0,4.0,XinZhao,Side.blue,11.0,4098.0,33066.0,4098.0,3.0,6.0,7.0,14.0,20.0,29460.0,0.0,29.0,159780,12136,Few,1
4.0,14.0,Shen,Side.red,13.0,2142.0,5192.0,2142.0,3.0,6.0,5.0,14.0,23.0,21839.0,1.0,20.0,79421,10360,Many,2
4.0,12.0,Akshan,Side.blue,3.0,1332.0,1332.0,1332.0,1.0,6.0,3.0,13.0,0.0,9359.0,0.0,13.0,78875,8402,Many,2
4.0,11.0,Evelynn,Side.blue,4.0,1107.0,18891.0,1107.0,2.0,6.0,8.0,14.0,5.0,16214.0,1.0,24.0,135172,10006,Few,0
4.0,12.0,Kennen,Side.blue,8.0,3343.0,4477.0,3343.0,2.0,6.0,4.0,13.0,18.0,12139.0,2.0,6.0,99820,9509,Many,0
11.0,4.0,Talon,Side.blue,11.0,894.0,23129.0,894.0,5.0,6.2,20.0,14.0,6.0,22099.0,0.0,12.0,159932,14064,Few,1
4.0,11.0,XinZhao,Side.blue,16.0,3073.0,30761.0,3073.0,4.0,6.25,9.0,14.0,32.0,32482.0,3.0,25.0,139152,12909,Few,1
11.0,6.0,Hecarim,Side.blue,8.0,5166.0,34572.0,5166.0,3.0,6.333333333,11.0,14.0,16.0,24589.0,2.0,22.0,160912,11959,Few,2
11.0,4.0,XinZhao,Side.red,12.0,4512.0,20771.0,4512.0,3.0,6.333333333333332,7.0,13.0,22.0,20467.0,2.0,27.0,120449,11026,Few,0
11.0,4.0,Khazix,Side.red,11.0,2558.0,24798.0,2558.0,3.0,6.333333333333332,8.0,14.0,13.0,22610.0,0.0,28.0,123472,10833,Few,0
4.0,11.0,Zed,Side.red,6.0,0.0,31081.0,0.0,3.0,6.333333333333332,13.0,13.0,7.0,17375.0,0.0,26.0,126765,10784,Few,1
11.0,4.0,Ekko,Side.blue,8.0,224.0,32905.0,224.0,3.0,6.333333333333332,11.0,13.0,10.0,23641.0,1.0,22.0,145568,10949,Few,0
4.0,11.0,LeeSin,Side.blue,12.0,2415.0,30400.0,2415.0,3.0,6.333333333333332,7.0,13.0,11.0,21999.0,0.0,35.0,121818,10477,Few,1
11.0,4.0,Zed,Side.blue,7.0,0.0,17210.0,0.0,3.0,6.333333333333332,12.0,14.0,3.0,18527.0,0.0,26.0,127100,10799,Few,0
11.0,4.0,Taliyah,Side.red,6.0,3771.0,25876.0,3771.0,3.0,6.333333333333332,13.0,13.0,8.0,17430.0,2.0,33.0,154418,12115,Few,1
